#name, A, B, C, D, E, F
NODE_0000049, 3.337681419408226e-06, 4.3965944466501176e-07, 3.610936711590481e-08, 2.3123077047218553e-06, 0.9844573727747802, 0.015536501467283742
EPI2706423|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000050, 4.237535410931125e-06, 5.725158667534344e-07, 4.896438603006276e-08, 3.6719762446653875e-06, 0.9739673579367146, 0.026024111071376956
EPI2712400|A/goose/South_Dakota/USDA-008571-002/2022|H5N1|NP|2.3.4.4b||poultry|South_Dakota|2022-03-14, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000051, 1.243069636596916e-05, 1.8615221444080964e-06, 1.7748246860288404e-07, 1.742695658032572e-05, 0.8501130251497291, 0.14985507819271154
EPI2705652|A/Vulture/Montana/USDA-012936-010/2022|H5N1|NP|2.3.4.4b||wild-bird|Montana|2022-04-24, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000052, 4.2055366993891575e-06, 5.676576578952122e-07, 4.8415674881719605e-08, 3.5396972673164347e-06, 0.9757600882978784, 0.024231550394822204
EPI2712809|A/goose/Missouri/USDA-012338-014/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|Missouri|2022-03-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000053, 3.0663604493806566e-06, 3.998478586557392e-07, 3.2193366521601e-08, 1.8208453473458203e-06, 0.9889858104554865, 0.011008870297491506
EPI2074637|A/turkey/South_Dakota/22-010137-002-original/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000054, 4.647166624240874e-06, 6.369995166617572e-07, 5.528568448806192e-08, 4.258431159888835e-06, 0.970035423799687, 0.029954978317327723
EPI2711859|A/goose/Wyoming/USDA-011671-001/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|Wyoming|2022-04-13, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000055, 1.2411720019561804e-05, 1.87016939384408e-06, 1.8081665679885355e-07, 1.9836885597084026e-05, 0.8039337148580893, 0.1960319855502434
EPI2711443|A/Hawk/North_Dakota/USDA-012638-001/2022|H5N1|NP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000056, 5.681189930991921e-06, 7.972312470355557e-07, 7.344867673729268e-08, 8.62635934217315e-06, 0.9106185038325681, 0.08936631793823487
EPI2035098|A/turkey/Minnesota/22-009314-001-original/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-03-28, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000057, 1.1047552622771987e-05, 1.6553337535469012e-06, 1.589871687296297e-07, 1.746136719791734e-05, 0.8388996930476486, 0.16106998371160836
EPI2179709|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-04-09, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000058, 1.0535596515463095e-05, 1.8349438903092212e-06, 2.1440684659771125e-07, 5.034803878162256e-05, 0.15368763650107084, 0.846249430512895
EPI2703012|A/turkey_Vulture/North_Dakota/USDA-013149-001/2022|H5N1|NP|2.3.4.4b||wild-bird|North_Dakota|2022-04-25, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000059, 3.682049001351094e-06, 6.754953312697821e-07, 8.698567930181188e-08, 3.5735682231025866e-05, 0.03435758048923264, 0.9656022392985245
EPI2704806|A/Snow_Goose/Colorado/USDA-008935-006/2022|H5N1|NP|2.3.4.4b|B2.1|wild-bird|Colorado|2022-03-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000060, 2.522076225661745e-06, 4.880858861859354e-07, 6.675786860857985e-08, 3.2875790987421e-05, 0.016005048535400367, 0.9839589987536319
EPI2702578|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|NP|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000061, 3.2250960814956467e-06, 6.016904043409659e-07, 7.90203034241806e-08, 3.460789623338235e-05, 0.02713118372976722, 0.9728303025672103
EPI2713036|A/Great_Horned_Owl/Minnesota/USDA-011871-012/2022|H5N1|NP|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000062, 8.104629455035245e-06, 1.4220508063388417e-06, 1.689810526209406e-07, 4.523003161382392e-05, 0.11108183125692378, 0.8888632430501485
EPI2702815|A/Snow_Goose/North_Dakota/USDA-011578-008/2022|H5N1|NP|2.3.4.4b||wild-bird|North_Dakota|2022-04-10, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000063, 1.1824610998841415e-05, 1.8511691431462148e-06, 1.9237680484814852e-07, 3.215677199638462e-05, 0.5949239257535356, 0.4050300493175212
EPI2243665|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-04-16, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000064, 1.2286241080168384e-05, 1.915985233682169e-06, 1.9792736659739556e-07, 3.1900844056718293e-05, 0.5730889605052729, 0.4268647384969899
EPI2702952|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|NP|2.3.4.4b||wild-bird|Missouri|2022-03-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000065, 6.875334893775244e-06, 9.862602012160312e-07, 8.980667420480676e-08, 7.815267673409385e-06, 0.9423610185732059, 0.05762321475735155
EPI2712833|A/goose/Missouri/USDA-012338-010/2022|H5N1|NP|2.3.4.4b||poultry|Missouri|2022-03-18, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000066, 3.1963205313750597e-06, 4.1869529450274845e-07, 3.394010154341087e-08, 1.947494586330522e-06, 0.9886478182220394, 0.011346585327446939
EPI2074885|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000067, 2.8333573504798348e-06, 3.6591313061470647e-07, 2.8863902516783005e-08, 1.4062958999151838e-06, 0.992766103427885, 0.007229262141831481
EPI2711821|A/goose/South_Dakota/USDA-007946-003/2022|H5N1|NP|2.3.4.4b||poultry|South_Dakota|2022-03-09, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000068, 3.9824582372751066e-06, 5.332483124129614e-07, 4.496075354918977e-08, 3.1175796571374025e-06, 0.9797036547339248, 0.020288667019114828
EPI2712857|A/goose/Missouri/USDA-012338-008/2022|H5N1|NP|2.3.4.4b||poultry|Missouri|2022-03-18, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000069, 1.2245198209888639e-05, 1.8458895642979407e-06, 1.7549603635326573e-07, 1.6292634890770388e-05, 0.8702041358423516, 0.12976530493894708
EPI2711023|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|NP|2.3.4.4b||wild-bird|Iowa|2022-03-14, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2067427|A/turkey/Minnesota/22-010092-002-original/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-04-03, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
0/82, 7.006308444031617e-06, 1.0750518038501495e-06, 1.2114313053978483e-07, 4.674318369536163e-05, 0.1447773266921555, 0.8551677276207706
EPI2181654|A/snow_goose/North_Dakota/N22-04/2022|H5N1|NP|2.3.4.4b||wild-bird|North_Dakota|2022-04-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/72, 5.649757618990857e-05, 9.61606108703585e-06, 1.0615531621472087e-06, 0.00033166811313656194, 0.235961344155922, 0.7636398125405024
95.4/94, 2.3006734121126254e-05, 3.827551416255131e-06, 4.2402033227710555e-07, 8.820077716555503e-05, 0.3508573345248359, 0.6490272063921289
EPI2506879|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|NP|2.3.4.4b||wild-bird|Minnesota|2022-09-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
0/98, 1.219193487525753e-05, 1.8026291000059657e-06, 1.6807193842503678e-07, 1.5709772784780647e-05, 0.9023634674367454, 0.09760666015455596
EPI2260655|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|NP|2.3.4.4b||poultry|South_Dakota|2022-11-19, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2260543|A/chicken/Iowa/22-035154-002-original/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
97.4/100, 0.001124978670013674, 0.00027005586677350963, 3.2765474643268484e-05, 0.005024893405217611, 0.38188140204930254, 0.6116659045340493
EPI2906231|A/chicken/North_Dakota/23-035040-001-original/2023|H5N1|NP|2.3.4.4b|B3.11|poultry|North_Dakota|2023-11-13, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
99.8/100, 0.00017824181898260365, 2.189848130647932e-05, 2.2740085750056925e-06, 0.0046995272065425905, 0.33903825833545786, 0.6560598001491355
0/65, 9.130079569587269e-05, 1.1006483387200445e-05, 1.1578664239412304e-06, 0.0041617331572947934, 0.33438923522200337, 0.6613455664751948
0/42, 0.00019910824637673973, 3.2705094395354136e-05, 3.332807755957549e-06, 0.0029107809720564956, 0.360168985879724, 0.6366850869996914
100/100, 6.484191882889441e-05, 1.2507114511149409e-05, 1.2111883833930365e-06, 5.9883291350906104e-05, 0.968918822456885, 0.030942734030040636
76.7/100, 3.819889028152819e-06, 4.4694298960706893e-07, 3.265364547897127e-08, 1.8626398211047448e-06, 0.9934884176020401, 0.0065054202724756805
|A/turkey/Missouri/24-005372-001/2024|H5N1|NP||B3.12|poultry|Missouri|2024-02-17, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
|A/turkey/Missouri/24-005372-002/2024|H5N1|NP||B3.12|poultry|Missouri|2024-02-17, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
