#name, A, B, C, D, E, F
EPI2702625|A/Snow_Goose/North_Dakota/USDA-010663-012/2022|H5N1|NA|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000030, 6.507232711011441e-06, 2.970106500121963e-06, 1.8701302148267382e-07, 3.701735919131717e-05, 0.21933444222893753, 0.7806188760596384
EPI2712631|A/Green-winged_Teal/North_Carolina/USDA-003830-004/2022|H5N1|NA|2.3.4.4b||wild-bird|North_Carolina|2022-01-29, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000031, 9.649895723027409e-06, 3.3375515743131484e-06, 1.753495695636348e-07, 6.0711462148244975e-05, 0.7464807067512305, 0.25344541898975437
EPI2702782|A/turkey/Indiana/USDA-005328-001/2022|H5N1|NA|2.3.4.4b||poultry|Indiana|2022-02-18, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000032, 1.2964670852307809e-05, 4.478800407937642e-06, 3.0263159743988816e-07, 0.0008264355469633068, 0.7728194256128579, 0.2263363927373211
EPI2712847|A/goose/Missouri/USDA-012338-008/2022|H5N1|NA|2.3.4.4b||poultry|Missouri|2022-03-18, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000033, 8.256628539339117e-05, 4.057407277312295e-05, 4.853041124450767e-06, 0.037547642767228544, 0.4233076672158517, 0.5390166966176287
EPI2182110|A/red_fox/North_Dakota/22-017354-001-original/2022|H5N1|NA|2.3.4.4b||mammal|North_Dakota|2022-06-03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000034, 9.681934174617591e-06, 4.025417952343271e-06, 3.091658999840853e-07, 0.001406278036671966, 0.29043671425009715, 0.708142991195204
EPI2704368|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022|H5N1|NA|2.3.4.4b|B2.1|wild-bird|Iowa|2022-04-13, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000035, 8.524280393228162e-06, 3.572516857448054e-06, 2.1663477562844835e-07, 9.939283609719864e-05, 0.4212437042365761, 0.5786445894953005
EPI2712388|A/goose/South_Dakota/USDA-008571-002/2022|H5N1|NA|2.3.4.4b||poultry|South_Dakota|2022-03-14, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000036, 4.565031732102814e-06, 2.085299169018946e-06, 1.334085615168173e-07, 3.1016660941830504e-05, 0.1658791091617645, 0.8340830904378311
EPI2702503|A/Snow_Goose/North_Dakota/USDA-011033-005/2022|H5N1|NA|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000037, 4.733887618494461e-06, 2.1639950840672886e-06, 1.3816340282986493e-07, 2.9712570014859006e-05, 0.17055706166825907, 0.8294061897156207
EPI2704794|A/Snow_Goose/Colorado/USDA-008935-006/2022|H5N1|NA|2.3.4.4b|B2.1|wild-bird|Colorado|2022-03-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000038, 8.360579283058157e-06, 3.441993064239942e-06, 2.023117680705251e-07, 3.401690233498365e-05, 0.4541016167594129, 0.5458523614541366
EPI2179275|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|NA|2.3.4.4b||poultry|Minnesota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000039, 6.7416800037973246e-06, 2.689233748388139e-06, 1.5598645010733651e-07, 2.823190861812296e-05, 0.34218490564974036, 0.6577772755414393
EPI2708336|A/Bald_Eagle/Florida/USDA-007915-002/2022|H5N1|NA|2.3.4.4b||wild-bird|Florida|2022-02-28, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000040, 8.083901932018104e-06, 3.215490578067941e-06, 1.8559444546528847e-07, 3.052610431091813e-05, 0.5194451114210658, 0.48051287748766786
EPI2017198|A/chicken/Nebraska/22-009006-001-original/2022|H5N1|NA|2.3.4.4b|A1|poultry|Nebraska|2022-03-23, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000041, 6.5950680470658284e-06, 2.6512061337950495e-06, 1.5467020159125301e-07, 2.840961713448307e-05, 0.3284416691133595, 0.6715205203251235
EPI2703411|A/Snow_Goose/South_Dakota/USDA-009478-020/2022|H5N1|NA|2.3.4.4b|A1|wild-bird|South_Dakota|2022-03-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000042, 8.480489072108316e-06, 3.5401477076801244e-06, 2.0955494045615966e-07, 3.552641585640432e-05, 0.42578908047729774, 0.5741631629151258
EPI2712799|A/goose/Missouri/USDA-012338-014/2022|H5N1|NA|2.3.4.4b|B2.1|poultry|Missouri|2022-03-01, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000043, 4.073429439213831e-06, 1.9911882843518515e-06, 1.3233079155091301e-07, 3.0003505264188924e-05, 0.11589087150548298, 0.8840729280407378
EPI2702328|A/Snow_Goose/Kentucky/USDA-004809-002/2022|H5N1|NA|2.3.4.4b|A1|wild-bird|Kentucky|2022-02-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000044, 2.7719474229448313e-06, 1.3917399220418973e-06, 9.578126992112632e-08, 2.5252331761118507e-05, 0.08157622381249083, 0.918394264387133
EPI2712483|A/Gadwall/North_Carolina/USDA-001672-002/2022|H5N1|NA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000045, 6.71841522126961e-06, 3.203556214472115e-06, 2.0595743984427972e-07, 3.959221020415644e-05, 0.18478850234575647, 0.8151617775151637
EPI2703471|A/Snow_Goose/Kansas/USDA-007919-003/2022|H5N1|NA|2.3.4.4b|A1|wild-bird|Kansas|2022-03-04, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000046, 1.0026520436191496e-05, 3.321777762025489e-06, 1.6464494525729188e-07, 1.8000087084140257e-05, 0.8407768079802752, 0.15919167898949727
EPI2074579|A/turkey/Minnesota/22-010126-002-original/2022|H5N1|NA|2.3.4.4b||poultry|Minnesota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000047, 5.815438721333095e-06, 1.6478526003704026e-06, 7.526579736047549e-08, 8.229345205627052e-06, 0.9181857346815656, 0.08179849741610969
EPI2074891|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|NA|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000048, 1.0305378420318515e-05, 3.4316718131294256e-06, 1.7047565209791948e-07, 1.8643765206180278e-05, 0.8357516342357063, 0.16421581447320197
EPI2712823|A/goose/Missouri/USDA-012338-010/2022|H5N1|NA|2.3.4.4b||poultry|Missouri|2022-03-18, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000049, 6.413803269316318e-06, 3.162556412658225e-06, 2.0695046987788905e-07, 4.0653250017111755e-05, 0.1475545945221114, 0.8523949689177197
EPI2702543|A/Snow_Goose/North_Dakota/USDA-009410-001/2022|H5N1|NA|2.3.4.4b||wild-bird|North_Dakota|2022-03-21, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000050, 1.8529875885254223e-06, 1.077532539371371e-06, 8.072227488866994e-08, 2.3886370258353675e-05, 0.02980944187540529, 0.9701636605119335
EPI2703846|A/Snow_Goose/Kansas/USDA-008980-003/2022|H5N1|NA|2.3.4.4b||wild-bird|Kansas|2022-03-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000051, 9.747962943854661e-07, 6.788995265964233e-07, 5.7207141715058086e-08, 1.9728522919447325e-05, 0.00879939281977999, 0.9911791677543379
EPI2711011|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|NA|2.3.4.4b||wild-bird|Iowa|2022-03-14, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2709117|A/American_Crow/North_Dakota/USDA-013140-003/2022|H5N1|NA|2.3.4.4b||wild-bird|North_Dakota|2022-04-21, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/0, 1.9901627721738306e-05, 6.743203154093456e-06, 3.4167717380135287e-07, 3.770925830656058e-05, 0.7609439130467324, 0.23899139118691143
EPI2074531|A/turkey/Minnesota/22-010123-004-original/2022|H5N1|NA|2.3.4.4b|A1|poultry|Minnesota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/0, 6.190069755048322e-06, 1.76833433650032e-06, 8.121620108978915e-08, 9.002088541792961e-06, 0.9121184737370832, 0.08786448455408226
EPI2246159|A/chicken/North_Dakota/22-012538-002-original/2022|H5N1|NA|2.3.4.4b|B3.1|poultry|North_Dakota|2022-04-25, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/1, 5.742997488978155e-06, 1.6354382331847956e-06, 7.572373108480261e-08, 9.060714178614215e-06, 0.8783735272188282, 0.12160995790753992
86.5/66, 1.1128028415071832e-05, 3.8271650933812325e-06, 1.946558208530663e-07, 2.1673738505246025e-05, 0.7872926826363207, 0.2126704937758447
